mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_min_child_weight,param_max_depth,param_learning_rate,param_booster,param_base_score,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
6.829952907562256,0.11144898696942147,0.06997838020324706,0.00863134787492793,900,2,3,0.15,gblinear,1.0,"{'n_estimators': 900, 'min_child_weight': 2, 'max_depth': 3, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 1}",-17637.846846907105,-21282.06514875856,-21706.496642230308,-19174.334131528252,-21049.55813891267,-20170.06018166738,1534.554231081108,34,-17419.034559276006,-16315.979639340754,-16444.25211031143,-17094.368259377676,-15062.589061162244,-16467.244725893623,811.868848573795
8.569466400146485,0.8377382068349789,0.07578177452087402,0.020898836490122946,1100,4,3,0.1,gblinear,0.25,"{'n_estimators': 1100, 'min_child_weight': 4, 'max_depth': 3, 'learning_rate': 0.1, 'booster': 'gblinear', 'base_score': 0.25}",-17556.399440817637,-21333.811095355308,-21692.55325610017,-19056.06311536815,-20941.378063463184,-20116.04099422089,1570.0225599973962,29,-17410.18611207727,-16316.939790908604,-16463.131287457192,-17101.181001846104,-15063.43576760488,-16470.974791978813,810.4606317409606
9.292678260803223,0.13473514682477522,0.0657832145690918,0.005870809048076439,1500,2,15,0.05,gblinear,0.5,"{'n_estimators': 1500, 'min_child_weight': 2, 'max_depth': 15, 'learning_rate': 0.05, 'booster': 'gblinear', 'base_score': 0.5}",-17433.628979826626,-21461.966542701197,-21763.93767390839,-18872.719592786816,-20796.690322666953,-20065.788622377997,1656.43704227735,23,-17440.56223244863,-16347.57391775471,-16538.520855629282,-17179.702141748716,-15124.02380705533,-16526.076590927332,807.6237269981796
9.952762413024903,0.688084194690239,0.09115042686462402,0.01858492033139167,1100,2,5,0.1,gbtree,0.75,"{'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 5, 'learning_rate': 0.1, 'booster': 'gbtree', 'base_score': 0.75}",-15250.148731806506,-16318.632571703767,-16586.82286761558,-13954.338104666096,-17465.942048373287,-15915.176864833047,1208.7934956832562,4,-82.32339937392979,-71.33835549550514,-86.2209338880565,-92.19962342144692,-79.10795028895548,-82.23805249357876,6.981467726841015
8.978801584243774,0.26376132163973837,0.09274888038635254,0.02714889655330741,1100,2,10,0.1,gblinear,1.0,"{'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 10, 'learning_rate': 0.1, 'booster': 'gblinear', 'base_score': 1}",-17556.396270333906,-21333.80763056507,-21692.55114244435,-19056.06418557363,-20941.38041791524,-20116.039929366438,1570.0227348503927,28,-17410.1828295564,-16316.936851187927,-16463.132578392553,-17101.17936978275,-15063.43559369649,-16470.973444523224,810.4597867808837
7.714096260070801,0.16142617804017137,0.11150741577148438,0.023043523472230123,900,1,5,0.15,gblinear,0.25,"{'n_estimators': 900, 'min_child_weight': 1, 'max_depth': 5, 'learning_rate': 0.15, 'booster': 'gblinear', 'base_score': 0.25}",-17637.84607769692,-21282.05534968964,-21706.500214041094,-19174.338827054795,-21049.559356271406,-20170.05996495077,1534.553310204163,33,-17419.035047557256,-16315.976967171448,-16444.251692262413,-17094.36986970248,-15062.588427399936,-16467.24440081871,811.8695330817256
12.25086488723755,0.3926556235568158,0.08007783889770508,0.021513289163155376,1500,3,2,0.2,gblinear,0.75,"{'n_estimators': 1500, 'min_child_weight': 3, 'max_depth': 2, 'learning_rate': 0.2, 'booster': 'gblinear', 'base_score': 0.75}",-17854.709780340327,-21185.543477097603,-21583.48330479452,-19406.50247485017,-21332.04761076627,-20272.457329569777,1433.2221046819454,44,-17325.30627608626,-16180.66234682684,-16326.303731003853,-16968.433506795805,-15075.299739471853,-16375.201120036922,772.6065441584719
1.301517915725708,0.4974993467660402,0.1486344814300537,0.08086380600480136,100,3,15,0.2,gblinear,0.5,"{'n_estimators': 100, 'min_child_weight': 3, 'max_depth': 15, 'learning_rate': 0.2, 'booster': 'gblinear', 'base_score': 0.5}",-16947.922102418663,-21649.86148865582,-22242.297543878423,-18772.687459867295,-21269.669252996577,-20176.487569563356,2001.386393081421,38,-17900.55515069831,-16735.680700850815,-16901.300532092788,-17668.983214495933,-16050.315936362907,-17051.36710690015,667.3606700974001
11.090613889694215,0.7103793768267461,0.07120094299316407,0.002265141253251686,1500,4,5,0.1,gblinear,0.5,"{'n_estimators': 1500, 'min_child_weight': 4, 'max_depth': 5, 'learning_rate': 0.1, 'booster': 'gblinear', 'base_score': 0.5}",-17680.506534942208,-21279.57454650043,-21627.713398972603,-19184.503866117295,-21040.291403574487,-20162.517950021407,1502.131258713788,32,-17387.375006688784,-16283.327591569456,-16411.15032206496,-17056.855301530395,-15054.294077415989,-16438.60045985392,802.9420308000341
7.5231531143188475,0.08920341217230646,0.07976155281066895,0.011851390778839191,1100,2,15,0.1,gblinear,0.75,"{'n_estimators': 1100, 'min_child_weight': 2, 'max_depth': 15, 'learning_rate': 0.1, 'booster': 'gblinear', 'base_score': 0.75}",-17556.3994140625,-21333.807215860445,-21692.549764554795,-19056.06872056935,-20941.381207191782,-20116.041264447773,1570.0208393800526,30,-17410.183724181294,-16316.936327790561,-16463.130407882065,-17101.18058379709,-15063.436364578874,-16470.973481645975,810.4599392666445
